T;P;F
44.80007117;0.000125;8000
44.81267672;0.000125;8000
44.82440656;0.000125;8000
44.83582625;0.000125;8000
44.84744242;0.000125;8000
44.85889273;0.000125;8000
44.87001793;0.000125;8000
44.88320606;0.000125;8000
44.89484309;0.000125;8000
44.90554523;0.000125;8000
44.91682363;0.000125;8000
44.92768531;0.000125;8000
44.93910074;0.000125;8000
44.9497223;0.000125;8000
44.96144832;0.000125;8000
44.97230785;0.000125;8000
44.98404633;0.000125;8000
44.99998211;0.000125;8000
45.01282246;0.000125;8000
45.03009481;0.000125;8000
45.0459632;0.000125;8000
45.06169992;0.000125;8000
45.07501969;0.000125;8000
45.08997805;0.000125;8000
